url,ads,status_code
https://rackspace.com,True,200
https://pbs.org,True,200
https://usps.com,True,200
https://notion.so,True,200
https://cloudns.net,True,200
https://a-mo.net,True,200
https://swrve.com,True,200
https://bitdefender.com,True,200
https://bluehost.com,True,200
https://rbc.ru,True,200
https://rspamd.com,True,200
https://business.site,True,200
https://pluto.tv,True,200
https://aniview.com,True,200
https://kargo.com,True,200
https://nordvpn.com,True,200
https://t-online.de,True,200
https://onlinepbx.ru,True,200
https://xfinity.com,True,200
https://mgid.com,True,200
https://news.com.au,True,200
https://ebay.co.uk,True,200
https://hm.com,True,200
https://intentiq.com,True,200
https://xnxx.com,True,200
https://dreamhost.com,True,200
https://lefigaro.fr,True,200
https://change.org,True,200
https://mirtesen.ru,True,200
https://cdnvideo.ru,True,200
https://indexww.com,True,200
https://connatix.com,True,200
https://fedex.com,True,200
https://adjust.com,True,200
https://bild.de,True,200
https://academia.edu,True,200
https://service-now.com,True,200
https://seznam.cz,True,200
https://worldbank.org,True,200
https://erome.com,True,200
https://instructure.com,True,200
https://canonical.com,True,200
https://sonobi.com,True,200
https://state.gov,True,200
https://netgear.com,True,200
https://pendo.io,True,200
https://deloitte.com,True,200
https://pusher.com,True,200
https://shopee.co.id,True,200
https://globalsign.com,True,200
https://daum.net,True,200
https://tribalfusion.com,True,200
https://economist.com,True,200
https://hilton.com,True,200
https://repubblica.it,True,200
https://springserve.com,True,200
https://lowes.com,True,200
https://biblegateway.com,True,200
https://classlink.com,True,200
https://wikihow.com,True,200
https://amazon.com.br,True,200
https://columbia.edu,True,200
https://segment.io,True,200
https://ya.ru,True,200
https://discogs.com,True,200
https://ebay.de,True,200
https://avito.ru,True,200
https://sharethis.com,True,200
https://typeform.com,True,200
https://kohls.com,True,200
https://wp.pl,True,200
https://akismet.com,True,200
https://my.com,True,200
https://innovid.com,True,200
https://vkontakte.ru,True,200
https://onesignal.com,True,200
https://cbc.ca,True,200
https://corriere.it,True,200
https://smartthings.com,True,200
https://ancestry.com,True,200
https://weforum.org,True,200
https://mediavine.com,True,200
https://binance.com,True,200
https://ubnt.com,True,200
https://asos.com,True,200
https://mongodb.com,True,200
https://realtor.com,True,200
https://flurry.com,True,200
https://wshareit.com,True,200
https://apnews.com,True,200
https://adtelligent.com,True,200
https://plex.tv,True,200
https://interia.pl,True,200
https://mercadolibre.com.ar,True,200
https://pixiv.net,True,200
https://abovedomains.com,True,200
https://tokopedia.com,True,200
https://expedia.com,True,200
https://bol.com,True,200
https://si.com,True,200
https://eporner.com,True,200
https://chartbeat.com,True,200
https://psychologytoday.com,True,200
https://chess.com,True,200
https://split.io,True,200
https://constantcontact.com,True,200
https://sportskeeda.com,True,200
https://spankbang.com,True,200
https://oculus.com,True,200
https://n-able.com,True,200
https://redislabs.com,True,200
https://pikabu.ru,True,200
https://marca.com,True,200
https://bidmachine.io,True,200
https://mobile.de,True,200
https://notamedia.ru,True,200
https://surfshark.com,True,200
https://plos.org,True,200
https://2gis.com,True,200
https://redfin.com,True,200
https://dribbble.com,True,200
https://olx.com.br,True,200
https://utexas.edu,True,200
https://moneycontrol.com,True,200
https://mercadolivre.com.br,True,200
https://idnes.cz,True,200
https://theconversation.com,True,200
https://quizizz.com,True,200
https://upenn.edu,True,200
https://cloudinary.com,True,200
https://n-tv.de,True,200
https://marketwatch.com,True,200
https://superhosting.bg,True,200
https://identrust.com,True,200
https://gofundme.com,True,200
https://nexusmods.com,True,200
https://psu.edu,True,200
https://as.com,True,200
https://avira.com,True,200
https://ameba.jp,True,200
https://gsmarena.com,True,200
https://terra.com.br,True,200
https://abc.net.au,True,200
https://goal.com,True,200
https://ox.ac.uk,True,200
https://reverso.net,True,200
https://newyorker.com,True,200
https://fortune.com,True,200
https://postrelease.com,True,200
https://meethue.com,True,200
https://bitdefender.net,True,200
https://ucla.edu,True,200
https://newsweek.com,True,200
https://kleinanzeigen.de,True,200
https://biomedcentral.com,True,200
https://goo.ne.jp,True,200
https://uisp.com,True,200
https://curseforge.com,True,200
https://rightmove.co.uk,True,200
https://uchi.ru,True,200
https://olx.pl,True,200
https://letterboxd.com,True,200
https://ipify.org,True,200
https://vidoomy.com,True,200
https://code.org,True,200
https://aparat.com,True,200
https://gismeteo.ru,True,200
https://lanacion.com.ar,True,200
https://finn.no,True,200
https://telegraaf.nl,True,200
https://quantummetric.com,True,200
https://dafont.com,True,200
https://apa.org,True,200
https://uci.edu,True,200
https://detik.com,True,200
https://amocrm.ru,True,200
https://bmj.com,True,200
https://udn.com,True,200
https://sciencedaily.com,True,200
https://myanimelist.net,True,200
https://no-ip.com,True,200
https://dmm.co.jp,True,200
https://readthedocs.io,True,200
https://livescore.com,True,200
https://flashscore.com,True,200
https://bttrack.com,True,200
https://vg.no,True,200
https://livedoor.com,True,200
https://wyzecam.com,True,200
https://digistorm.com,True,200
https://dynatrace.com,True,200
https://irs.gov,True,200
https://tabelog.com,True,200
https://gazzetta.it,True,200
https://pornpics.com,True,200
https://fb.watch,True,200
https://tinkoff.ru,True,200
https://divar.ir,True,200
https://beget.com,True,200
https://bfmtv.com,True,200
https://varzesh3.com,True,200
https://remove.bg,True,200
https://garmin.com,True,200
https://indiamart.com,True,200
https://cricbuzz.com,True,200
https://faphouse.com,True,200
https://doubleclick.com,True,200
https://youporn.com,True,200
https://xhamster.desi,True,200
https://digikala.com,True,200
https://magazineluiza.com.br,True,200
https://hitomi.la,True,200
https://egnyte.com,True,200
https://rule34video.com,True,200
https://umn.edu,True,200
https://espncricinfo.com,True,200
https://index.hr,True,200
https://terabox.app,True,200
https://mercadolibre.com.mx,True,200
https://expressen.se,True,200
https://kakaku.com,True,200
https://zdnet.com,True,200
https://marktplaats.nl,True,200
https://redtube.com,True,200
https://missav.com,True,200
https://wordreference.com,True,200
https://1024tera.com,True,200
https://ebay.it,True,200
https://hotpepper.jp,True,200
https://wpengine.com,True,200
https://merkur.de,True,200
https://ria.com,True,200
https://asu.edu,True,200
https://milliyet.com.tr,True,200
https://coursera.org,True,200
https://auone.jp,True,200
https://trustarc.com,True,200
https://tabor.ru,True,200
https://byjus.com,True,200
https://fastcompany.com,True,200
https://boyfriendtv.com,True,200
https://tvn24.pl,True,200
https://coppel.com,True,200
https://kundelik.kz,True,200
https://cdiscount.com,True,200
https://dlsite.com,True,200
https://dagbladet.no,True,200
https://python.org,True,200
https://noodlemagazine.com,True,200
https://oecd.org,True,200
https://subito.it,True,200
https://mynet.com,True,200
https://studocu.com,True,200
https://sciencemag.org,True,200
https://dcinside.com,True,200
https://granbluefantasy.jp,True,200
https://substack.com,True,200
https://tsn.ua,True,200
https://futbin.com,True,200
https://youjizz.com,True,200
https://ilmessaggero.it,True,200
https://dw.com,True,200
https://fmkorea.com,True,200
https://actu.fr,True,200
https://dantri.com.vn,True,200
https://nesine.com,True,200
https://gartner.com,True,200
https://thisvid.com,True,200
https://txxx.com,True,200
https://haberler.com,True,200
https://ekstrabladet.dk,True,200
https://aznude.com,True,200
https://imhentai.xxx,True,200
https://jut.su,True,200
https://yts.mx,True,200
https://ficbook.net,True,200
https://medicalnewstoday.com,True,200
https://oreilly.com,True,200
https://xhamster2.com,True,200
https://itmedia.co.jp,True,200
https://4kporn.xxx,True,200
https://iporntv.net,True,200
https://asuratoon.com,True,200
https://love4porn.com,True,200
https://kompoz2.com,True,200
https://peachavocado.com,True,200
https://jable.tv,True,200
https://cnnindonesia.com,True,200
https://sexvid.xxx,True,200
https://ok.xxx,True,200
https://hdtube.porn,True,200
https://oricon.co.jp,True,200
https://xvideos2.com,True,200
https://cardgames.io,True,200
https://xnxx.tv,True,200
https://tenki.jp,True,200
https://cnbcindonesia.com,True,200
https://xnxx.health,True,200
https://cronista.com,True,200
https://litnet.com,True,200
https://ilmeteo.it,True,200
https://hanime1.me,True,200
https://fanpage.it,True,200
https://syosetu.com,True,200
https://sun.com,True,200
https://suumo.jp,True,200
https://pornhat.com,True,200
https://3bmeteo.com,True,200
https://inven.co.kr,True,200
https://shahvani.com,True,200
https://iltalehti.fi,True,200
https://betnacional.com,True,200
https://bigo.sg,True,200
https://nintendo.com,True,200
https://russianfood.com,True,200
https://amarujala.com,True,200
https://science.org,True,200
https://ppomppu.co.kr,True,200
https://funnyjunk.com,True,200
https://mathplayground.com,True,200
https://gamewith.jp,True,200
https://hqporner.com,True,200
https://imagefap.com,True,200
https://xhwide4.com,True,200
https://khabaronline.ir,True,200
https://xnxx2.com,True,200
https://jutarnji.hr,True,200
https://carsensor.net,True,200
https://programme-tv.net,True,200
https://protothema.gr,True,200
https://snaptik.app,True,200
https://ajio.com,True,200
https://blic.rs,True,200
https://motherless.com,True,200
https://karnataka.gov.in,True,200
https://haber7.com,True,200
https://kooora.com,True,200
https://fc2.com,True,200
https://mat6tube.com,True,200
https://livehindustan.com,True,200
https://ruliweb.com,True,200
https://game8.jp,True,200
https://almasryalyoum.com,True,200
https://aajtak.in,True,200
https://spiegel.de,True,200
https://ssstik.io,True,200
https://namasha.com,True,200
